FOLIO,FECHA,HORA,MINUTO,TIPO,VIOLENCIA,LATITUD,LONGITUD,DISTRITO,CUADRANTE,DIA,MES,ESTACION,AÑO
75009X,2015-09-19,99,99,ROBO A CASA HABITACION,NO,28.599932,-106.020277,Morelos,55,19,9,Verano,2015
65314X,2015-09-19,99,99,ROBO A CASA HABITACION,NO,28.655976,-105.959261,Morelos,48,19,9,Verano,2015
105703,2015-09-19,99,99,ROBO A CASA HABITACION,NO,28.661529,-105.943481,Morelos,48,19,9,Verano,2015
97301,2015-09-19,99,99,ROBO A CASA HABITACION,NO,28.658733,-106.118689,Villa,21,19,9,Verano,2015
53900,2015-09-19,99,99,ROBO A NEGOCIO,NO,28.740249,-106.124359,Colón,8,19,9,Verano,2015
211493SO,2015-09-20,99,99,ROBO DE VEHICULO,SI,28.743303,-106.13154,Colón,8,20,9,Verano,2015
66532X,2015-09-20,99,99,ROBO A CASA HABITACION,NO,28.648612,-106.076776,Villa,25,20,9,Verano,2015
85617,2015-09-20,99,99,ROBO A NEGOCIO,NO,28.666488,-105.984828,Morelos,47,20,9,Verano,2015
74571,2015-09-20,99,99,ROBO A CASA HABITACION,NO,28.664194,-106.101013,Villa,23,20,9,Verano,2015
101775,2015-09-20,99,99,ROBO A CASA HABITACION,NO,28.747888,-106.148661,Colón,7,20,9,Verano,2015
74565,2015-09-20,99,99,ROBO A NEGOCIO,NO,28.74278,-106.111893,Colón,9,20,9,Verano,2015
009374SP,2015-09-20,99,99,ROBO A CASA HABITACION,NO,28.63832,-106.069172,Ángel,39,20,9,Verano,2015
78921,2015-09-20,99,99,ROBO A CASA HABITACION,NO,28.692622,-106.13515,Diana,28,20,9,Verano,2015
74374,2015-09-20,99,99,ROBO A CASA HABITACION,NO,28.594521,-105.990363,Morelos,63,20,9,Verano,2015
74502X,2015-09-21,99,99,ROBO A NEGOCIO,NO,28.659454,-106.100135,Villa,23,21,9,Verano,2015
89920,2015-09-21,99,99,ROBO A NEGOCIO,SI,28.741689,-106.139879,Colón,7,21,9,Verano,2015
009588D,2015-09-21,99,99,ROBO A CASA HABITACION,NO,28.705769,-106.131208,Colón,12,21,9,Verano,2015
72185,2015-09-21,99,99,ROBO A NEGOCIO,NO,28.652913,-106.098706,Diana,31,21,9,Verano,2015
100157,2015-09-21,99,99,ROBO A CASA HABITACION,NO,28.71045,-106.002326,Morelos,43,21,9,Verano,2015
100159,2015-09-21,99,99,ROBO A CASA HABITACION,NO,28.660257,-105.944697,Morelos,48,21,9,Verano,2015
83872,2015-09-22,99,99,ROBO A CASA HABITACION,NO,28.604315,-106.080098,Zapata,74,22,9,Verano,2015
79531,2015-09-22,99,99,ROBO A CASA HABITACION,NO,28.762484,-106.157937,Colón,3,22,9,Verano,2015
37849SP,2015-09-22,99,99,ROBO A CASA HABITACION,NO,28.682308,-106.116514,Villa,19,22,9,Verano,2015
107039,2015-09-22,99,99,ROBO A CASA HABITACION,NO,28.618055,-106.110985,Diana,32,22,9,Verano,2015
90401,2015-09-22,99,99,ROBO A CASA HABITACION,NO,28.738343,-106.105978,Colón,9,22,9,Verano,2015
74154X1,2015-09-22,99,99,ROBO A CASA HABITACION,NO,28.647388,-106.060352,Ángel,35,22,9,Verano,2015
89579,2015-09-22,99,99,ROBO A CASA HABITACION,NO,28.737581,-106.099734,Colón,9,22,9,Verano,2015
68965,2015-09-22,99,99,ROBO A CASA HABITACION,NO,28.627698,-106.044728,Zapata,72,22,9,Verano,2015
102076,2015-09-22,99,99,ROBO A CASA HABITACION,NO,28.771024,-106.166021,Colón,3,22,9,Verano,2015
89922,2015-09-22,99,99,ROBO A CASA HABITACION,NO,28.735317,-106.124818,Colón,8,22,9,Verano,2015
74705,2015-09-23,99,99,ROBO A NEGOCIO,SI,28.658658,-106.101416,Villa,25,23,9,Otoño,2015
105403,2015-09-23,99,99,ROBO DE VEHICULO,NO,28.65108,-106.010693,Morelos,50,23,9,Otoño,2015
110551,2015-09-23,99,99,ROBO A NEGOCIO,NO,28.668898,-106.094155,Villa,23,23,9,Otoño,2015
79307X,2015-09-23,99,99,ROBO A NEGOCIO,SI,28.776216,-106.172041,Colón,3,23,9,Otoño,2015
70564X,2015-09-23,99,99,ROBO A CASA HABITACION,NO,28.610568,-106.108268,Diana,34,23,9,Otoño,2015
70565,2015-09-23,99,99,ROBO A CASA HABITACION,NO,28.61056,-106.108227,Diana,34,23,9,Otoño,2015
105633,2015-09-23,99,99,ROBO A CASA HABITACION,NO,28.656011,-105.959353,Morelos,48,23,9,Otoño,2015
100757,2015-09-23,99,99,ROBO A CASA HABITACION,NO,28.791189,-106.167803,Colón,1,23,9,Otoño,2015
96986,2015-09-23,99,99,ROBO A CASA HABITACION,NO,28.611932,-106.109233,Diana,34,23,9,Otoño,2015
38587SP,2015-09-23,99,99,ROBO A CASA HABITACION,NO,28.656003,-105.959292,Morelos,48,23,9,Otoño,2015
56162,2015-09-23,99,99,ROBO A CASA HABITACION,NO,28.606454,-106.101495,Zapata,68,23,9,Otoño,2015
17950SP,2015-09-24,99,99,ROBO A CASA HABITACION,NO,28.597692,-106.10124,Zapata,73,24,9,Otoño,2015
98212,2015-09-24,99,99,ROBO A CASA HABITACION,NO,28.697623,-106.1307,Villa,16,24,9,Otoño,2015
74602XX,2015-09-24,99,99,ROBO A NEGOCIO,SI,28.659918,-106.10849,Villa,23,24,9,Otoño,2015
60056XX,2015-09-24,99,99,ROBO A CASA HABITACION,NO,28.656732,-105.959616,Morelos,48,24,9,Otoño,2015
175675C,2015-09-24,99,99,ROBO DE VEHICULO,NO,28.677789,-106.104052,Villa,24,24,9,Otoño,2015
78816,2015-09-24,99,99,ROBO A CASA HABITACION,NO,28.741307,-106.146695,Colón,7,24,9,Otoño,2015
63933X,2015-09-24,99,99,ROBO A CASA HABITACION,NO,28.727433,-106.117833,Colón,13,24,9,Otoño,2015
81735,2015-09-24,99,99,ROBO A CASA HABITACION,NO,28.700297,-106.130381,Villa,16,24,9,Otoño,2015
81120,2015-09-25,99,99,ROBO A CASA HABITACION,NO,28.644024,-106.121633,Diana,31,25,9,Otoño,2015
71171X,2015-09-25,99,99,ROBO A NEGOCIO,NO,28.605554,-106.098918,Zapata,68,25,9,Otoño,2015
74159X1,2015-09-25,99,99,ROBO A NEGOCIO,SI,28.599279,-106.018266,Morelos,56,25,9,Otoño,2015
62265,2015-09-25,99,99,ROBO A NEGOCIO,NO,28.672418,-105.998371,Morelos,47,25,9,Otoño,2015
84356,2015-09-25,99,99,ROBO A CASA HABITACION,NO,28.659969,-106.093366,Villa,25,25,9,Otoño,2015
62419X,2015-09-25,99,99,ROBO A CASA HABITACION,NO,28.650978,-106.131939,Diana,29,25,9,Otoño,2015
89923,2015-09-25,99,99,ROBO A CASA HABITACION,NO,28.753618,-106.151971,Colón,4,25,9,Otoño,2015
63070X,2015-09-25,99,99,ROBO A CASA HABITACION,NO,28.645693,-106.063517,Ángel,40,25,9,Otoño,2015
85310,2015-09-25,99,99,ROBO A CASA HABITACION,NO,28.603807,-106.106192,Zapata,67,25,9,Otoño,2015
74702X,2015-09-25,99,99,ROBO DE VEHICULO,SI,28.656444,-106.116056,Villa,21,25,9,Otoño,2015
81775,2015-09-25,99,99,ROBO A CASA HABITACION,NO,28.70316,-106.110634,Villa,17,25,9,Otoño,2015
73633,2015-09-25,99,99,ROBO A CASA HABITACION,NO,28.601529,-106.033465,Morelos,55,25,9,Otoño,2015
101772,2015-09-26,99,99,ROBO A CASA HABITACION,NO,28.74254,-106.104814,Colón,9,26,9,Otoño,2015
61460X,2015-09-26,99,99,ROBO A NEGOCIO,NO,28.676136,-106.100882,Villa,24,26,9,Otoño,2015
63132,2015-09-26,99,99,ROBO A CASA HABITACION,NO,28.792117,-106.168059,Colón,1,26,9,Otoño,2015
82741,2015-09-26,99,99,ROBO A NEGOCIO,SI,28.627402,-106.073327,Ángel,41,26,9,Otoño,2015
74706,2015-09-26,99,99,ROBO A NEGOCIO,NO,28.645679,-106.092594,Diana,31,26,9,Otoño,2015
38438SP,2015-09-26,99,99,ROBO A CASA HABITACION,NO,28.617272,-106.10079,Zapata,68,26,9,Otoño,2015
60603,2015-09-26,99,99,ROBO A CASA HABITACION,NO,28.629066,-106.064904,Zapata,70,26,9,Otoño,2015
36766SP,2015-09-27,99,99,ROBO DE VEHICULO,NO,28.635746,-106.081882,Ángel,37,27,9,Otoño,2015
99108,2015-09-27,99,99,ROBO A CASA HABITACION,NO,28.66023,-105.944697,Morelos,48,27,9,Otoño,2015
83374,2015-09-27,99,99,ROBO A NEGOCIO,NO,28.660679,-106.095993,Villa,25,27,9,Otoño,2015
80564,2015-09-27,99,99,ROBO A NEGOCIO,NO,28.701207,-106.099988,Villa,17,27,9,Otoño,2015
63389X,2015-09-27,99,99,ROBO A CASA HABITACION,NO,28.720156,-106.093777,Colón,15,27,9,Otoño,2015
70566X,2015-09-27,99,99,ROBO A NEGOCIO,NO,28.678873,-106.118197,Villa,21,27,9,Otoño,2015
73744,2015-09-27,99,99,ROBO A CASA HABITACION,NO,28.648738,-106.061993,Ángel,35,27,9,Otoño,2015
100759,2015-09-27,99,99,ROBO A CASA HABITACION,NO,28.791253,-106.167711,Colón,1,27,9,Otoño,2015
00132X,2015-09-27,99,99,ROBO A NEGOCIO,NO,28.646591,-106.125569,Diana,31,27,9,Otoño,2015
17817,2015-09-28,99,99,ROBO A CASA HABITACION,NO,28.624671,-106.039369,Zapata,77,28,9,Otoño,2015
79989,2015-09-28,99,99,ROBO A CASA HABITACION,NO,28.739244,-106.11929,Colón,8,28,9,Otoño,2015
97257,2015-09-28,99,99,ROBO A CASA HABITACION,NO,28.616607,-106.112637,Diana,32,28,9,Otoño,2015
75025,2015-09-28,99,99,ROBO A NEGOCIO,NO,28.655179,-106.099681,Villa,25,28,9,Otoño,2015
33465SP,2015-09-28,99,99,ROBO A CASA HABITACION,NO,28.587079,-106.033354,Morelos,59,28,9,Otoño,2015
73635,2015-09-28,99,99,ROBO A CASA HABITACION,NO,28.58468,-105.990844,Morelos,63,28,9,Otoño,2015
94278,2015-09-28,99,99,ROBO A CASA HABITACION,NO,28.775852,-106.163964,Colón,3,28,9,Otoño,2015
164451C,2015-09-28,99,99,ROBO A CASA HABITACION,NO,28.658206,-106.133183,Diana,29,28,9,Otoño,2015
94270,2015-09-28,99,99,ROBO A CASA HABITACION,NO,28.791271,-106.167752,Colón,1,28,9,Otoño,2015
79857,2015-09-28,99,99,ROBO A CASA HABITACION,NO,28.678013,-106.097586,Villa,24,28,9,Otoño,2015
80565,2015-09-28,99,99,ROBO A NEGOCIO,SI,28.701656,-106.100197,Villa,17,28,9,Otoño,2015
76945,2015-09-29,99,99,ROBO A NEGOCIO,NO,28.679723,-106.102639,Villa,24,29,9,Otoño,2015
97183,2015-09-29,99,99,ROBO A CASA HABITACION,NO,28.66043,-106.114246,Villa,21,29,9,Otoño,2015
254156SOX,2015-09-29,99,99,ROBO A CASA HABITACION,NO,28.769985,-106.164094,Colón,3,29,9,Otoño,2015
94314,2015-09-29,99,99,ROBO A CASA HABITACION,NO,28.720161,-106.150826,Colón,12,29,9,Otoño,2015
131490C,2015-09-29,99,99,ROBO A CASA HABITACION,NO,28.679582,-106.139206,Diana,28,29,9,Otoño,2015
102078,2015-09-29,99,99,ROBO A CASA HABITACION,NO,28.778884,-106.171323,Colón,3,29,9,Otoño,2015
154865SOX,2015-09-29,99,99,ROBO DE VEHICULO,SI,28.567744,-106.143939,Zapata,65,29,9,Otoño,2015
78120X,2015-09-30,99,99,ROBO A CASA HABITACION,NO,28.751134,-106.151145,Colón,7,30,9,Otoño,2015
74705X,2015-09-30,99,99,ROBO A NEGOCIO,SI,28.684363,-106.098021,Villa,24,30,9,Otoño,2015
67912,2015-09-30,99,99,ROBO A NEGOCIO,SI,28.65956,-106.120202,Villa,21,30,9,Otoño,2015
17864SP,2015-09-30,99,99,ROBO A NEGOCIO,NO,28.768389,-106.161864,Colón,3,30,9,Otoño,2015
141195C,2015-09-30,99,99,ROBO A CASA HABITACION,NO,28.5969,-106.087538,Zapata,78,30,9,Otoño,2015
005442SP,2015-09-30,99,99,ROBO A CASA HABITACION,NO,28.628002,-106.095388,Villa,27,30,9,Otoño,2015
79006,2015-09-30,99,99,ROBO A NEGOCIO,NO,28.592754,-106.139526,Diana,34,30,9,Otoño,2015
72374,2015-09-30,99,99,ROBO A CASA HABITACION,NO,28.672228,-106.134726,Diana,28,30,9,Otoño,2015
55050,2015-09-30,99,99,ROBO A CASA HABITACION,NO,28.778942,-106.170903,Colón,3,30,9,Otoño,2015
52138,2015-09-30,99,99,ROBO A CASA HABITACION,NO,28.625862,-106.07861,Zapata,69,30,9,Otoño,2015
86168,2015-09-30,99,99,ROBO A CASA HABITACION,NO,28.605436,-106.0662,Zapata,75,30,9,Otoño,2015
014816SP,2015-09-30,99,99,ROBO A NEGOCIO,NO,28.618958,-106.057959,Zapata,70,30,9,Otoño,2015
97184,2015-09-30,99,99,ROBO DE VEHICULO,SI,28.662238,-106.109486,Villa,23,30,9,Otoño,2015
74770,2015-09-30,99,99,ROBO A CASA HABITACION,NO,28.686519,-106.101554,Villa,20,30,9,Otoño,2015
91653,2015-10-01,99,99,ROBO A CASA HABITACION,NO,28.725857,-106.139042,Colón,7,1,10,Otoño,2015
81311,2015-10-01,99,99,ROBO A NEGOCIO,NO,28.654026,-106.114874,Diana,31,1,10,Otoño,2015
55268X,2015-10-01,99,99,ROBO A CASA HABITACION,NO,28.592228,-106.098269,Zapata,73,1,10,Otoño,2015
77330,2015-10-01,99,99,ROBO A NEGOCIO,NO,28.635958,-106.075716,Ángel,38,1,10,Otoño,2015
96051,2015-10-01,99,99,ROBO A CASA HABITACION,NO,28.66037,-106.100667,Villa,23,1,10,Otoño,2015
007061SP,2015-10-01,99,99,ROBO DE VEHICULO,SI,28.644375,-106.097522,Diana,31,1,10,Otoño,2015
55394X,2015-10-01,99,99,ROBO A CASA HABITACION,NO,28.604661,-106.08545,Zapata,74,1,10,Otoño,2015
108051,2015-10-01,99,99,ROBO A NEGOCIO,NO,28.621846,-106.111035,Diana,32,1,10,Otoño,2015
78116X,2015-10-01,99,99,ROBO A NEGOCIO,NO,28.739022,-106.138375,Colón,7,1,10,Otoño,2015
108352,2015-10-01,99,99,ROBO A CASA HABITACION,NO,28.643241,-106.095996,Diana,31,1,10,Otoño,2015
26478SP,2015-10-02,99,99,ROBO A NEGOCIO,SI,28.604851,-106.095413,Zapata,73,2,10,Otoño,2015
95566,2015-10-02,99,99,ROBO A CASA HABITACION,NO,28.70133,-106.111393,Villa,17,2,10,Otoño,2015
26003SP,2015-10-02,99,99,ROBO DE VEHICULO,NO,28.61156,-106.077011,Zapata,74,2,10,Otoño,2015
014984SP,2015-10-02,99,99,ROBO A NEGOCIO,NO,28.648272,-106.088825,Villa,25,2,10,Otoño,2015
95252,2015-10-02,99,99,ROBO A CASA HABITACION,NO,28.65094,-106.132276,Diana,29,2,10,Otoño,2015
136291CX,2015-10-02,99,99,ROBO A NEGOCIO,NO,28.6029,-106.017994,Morelos,56,2,10,Otoño,2015
18474SP,2015-10-02,99,99,ROBO DE VEHICULO,NO,28.621683,-106.111044,Diana,32,2,10,Otoño,2015
68966,2015-10-02,99,99,ROBO A CASA HABITACION,NO,28.595509,-106.029878,Morelos,60,2,10,Otoño,2015
66738X,2015-10-02,99,99,ROBO A CASA HABITACION,NO,28.729291,-106.117904,Colón,13,2,10,Otoño,2015
94152,2015-10-02,99,99,ROBO A NEGOCIO,NO,28.641086,-106.10022,Diana,33,2,10,Otoño,2015
54327,2015-10-02,99,99,ROBO A CASA HABITACION,NO,28.749834,-106.135133,Colón,8,2,10,Otoño,2015
93725,2015-10-03,99,99,ROBO A NEGOCIO,SI,28.58708,-106.033272,Morelos,59,3,10,Otoño,2015
99109,2015-10-03,99,99,ROBO A CASA HABITACION,NO,28.665666,-105.987388,Morelos,47,3,10,Otoño,2015
74333,2015-10-03,99,99,ROBO A CASA HABITACION,NO,28.603878,-106.036638,Morelos,55,3,10,Otoño,2015
97170,2015-10-03,99,99,ROBO A CASA HABITACION,NO,28.695078,-106.127408,Villa,16,3,10,Otoño,2015
62420X,2015-10-03,99,99,ROBO A NEGOCIO,NO,28.660742,-106.096015,Villa,25,3,10,Otoño,2015
103242,2015-10-03,99,99,ROBO A CASA HABITACION,NO,28.608078,-106.098219,Zapata,68,3,10,Otoño,2015
74086,2015-10-03,99,99,ROBO A NEGOCIO,SI,28.589618,-106.038891,Morelos,59,3,10,Otoño,2015
111004,2015-10-03,99,99,ROBO A NEGOCIO,NO,28.673623,-106.091277,Villa,24,3,10,Otoño,2015
95152,2015-10-03,99,99,ROBO A CASA HABITACION,NO,28.745785,-106.125043,Colón,8,3,10,Otoño,2015
94651,2015-10-03,99,99,ROBO A NEGOCIO,SI,28.607558,-106.041757,Zapata,77,3,10,Otoño,2015
87702,2015-10-03,99,99,ROBO A CASA HABITACION,NO,28.639647,-106.054238,Zapata,71,3,10,Otoño,2015
87852,2015-10-03,99,99,ROBO DE VEHICULO,SI,28.728789,-106.149865,Colón,6,3,10,Otoño,2015
18475SP,2015-10-03,99,99,ROBO A NEGOCIO,NO,28.621738,-106.110922,Diana,32,3,10,Otoño,2015
100034,2015-10-03,99,99,ROBO A NEGOCIO,SI,28.665984,-105.978314,Morelos,47,3,10,Otoño,2015
83756,2015-10-03,99,99,ROBO A CASA HABITACION,NO,28.613571,-106.076111,Zapata,74,3,10,Otoño,2015
49939SP,2015-10-03,99,99,ROBO A NEGOCIO,SI,28.63217,-106.120985,Diana,32,3,10,Otoño,2015
254952SOX,2015-10-04,99,99,ROBO DE VEHICULO,NO,28.729587,-106.148359,Colón,6,4,10,Otoño,2015
86169,2015-10-04,99,99,ROBO A NEGOCIO,NO,28.616902,-106.056537,Zapata,75,4,10,Otoño,2015
202458SO,2015-10-04,99,99,ROBO DE VEHICULO,NO,28.620916,-106.031026,Zapata,77,4,10,Otoño,2015
91655,2015-10-04,99,99,ROBO A CASA HABITACION,NO,28.721569,-106.119695,Colón,13,4,10,Otoño,2015
169667C,2015-10-04,99,99,ROBO A NEGOCIO,NO,28.621802,-106.110882,Diana,33,4,10,Otoño,2015
72794,2015-10-04,99,99,ROBO A NEGOCIO,SI,28.663793,-106.088146,Villa,23,4,10,Otoño,2015
93951,2015-10-04,99,99,ROBO A NEGOCIO,SI,28.609196,-106.022136,Morelos,55,4,10,Otoño,2015
51586,2015-10-04,99,99,ROBO A NEGOCIO,SI,28.621426,-106.051632,Zapata,70,4,10,Otoño,2015
102088,2015-10-04,99,99,ROBO A CASA HABITACION,NO,28.777026,-106.167061,Colón,3,4,10,Otoño,2015
93901,2015-10-04,99,99,ROBO A NEGOCIO,NO,28.603496,-106.093334,Zapata,73,4,10,Otoño,2015
96709,2015-10-04,99,99,ROBO DE VEHICULO,SI,28.660066,-106.072186,Villa,26,4,10,Otoño,2015
95153,2015-10-05,99,99,ROBO A NEGOCIO,SI,28.73144,-106.104728,Colón,14,5,10,Otoño,2015
95701,2015-10-05,99,99,ROBO DE VEHICULO,SI,28.589889,-106.11073,Zapata,67,5,10,Otoño,2015
105809,2015-10-05,99,99,ROBO A CASA HABITACION,NO,28.671932,-106.004303,Morelos,46,5,10,Otoño,2015
93303,2015-10-05,99,99,ROBO A NEGOCIO,NO,28.741736,-106.119224,Colón,8,5,10,Otoño,2015
141355SO,2015-10-05,99,99,ROBO DE VEHICULO,NO,28.645046,-106.082622,Villa,25,5,10,Otoño,2015
90251,2015-10-05,99,99,ROBO A NEGOCIO,NO,28.746024,-106.150218,Colón,6,5,10,Otoño,2015
110555,2015-10-05,99,99,ROBO A CASA HABITACION,NO,28.694595,-106.121527,Villa,16,5,10,Otoño,2015
74484,2015-10-05,99,99,ROBO A NEGOCIO,SI,28.667612,-105.987867,Morelos,47,5,10,Otoño,2015
81737,2015-10-05,99,99,ROBO A CASA HABITACION,NO,28.683559,-106.125565,Villa,19,5,10,Otoño,2015
78774A,2015-10-05,99,99,ROBO A CASA HABITACION,NO,28.706922,-106.114042,Villa,17,5,10,Otoño,2015
99102,2015-10-05,99,99,ROBO A NEGOCIO,NO,28.6539,-106.008899,Morelos,52,5,10,Otoño,2015
76805X1,2015-10-05,99,99,ROBO A CASA HABITACION,NO,28.654042,-105.963438,Morelos,54,5,10,Otoño,2015
105810,2015-10-05,99,99,ROBO A CASA HABITACION,NO,28.672546,-106.005403,Morelos,46,5,10,Otoño,2015
61630,2015-10-05,99,99,ROBO A CASA HABITACION,NO,28.64555,-106.109515,Diana,31,5,10,Otoño,2015
000447SP,2015-10-05,99,99,ROBO A NEGOCIO,SI,28.735739,-106.154048,Colón,6,5,10,Otoño,2015
92604,2015-10-05,99,99,ROBO A NEGOCIO,SI,28.611227,-106.041098,Zapata,77,5,10,Otoño,2015
83758,2015-10-05,99,99,ROBO A NEGOCIO,SI,28.6066,-106.05355,Zapata,76,5,10,Otoño,2015
77982,2015-10-05,99,99,ROBO A CASA HABITACION,NO,28.780253,-106.165468,Colón,3,5,10,Otoño,2015
90453,2015-10-06,99,99,ROBO DE VEHICULO,SI,28.728126,-106.122458,Colón,13,6,10,Otoño,2015
89712,2015-10-06,99,99,ROBO A CASA HABITACION,NO,28.741245,-106.120745,Colón,8,6,10,Otoño,2015
88708,2015-10-06,99,99,ROBO A NEGOCIO,NO,28.741762,-106.119255,Colón,8,6,10,Otoño,2015
87876,2015-10-06,99,99,ROBO A CASA HABITACION,NO,28.725844,-106.093652,Colón,15,6,10,Otoño,2015
178173C,2015-10-06,99,99,ROBO A CASA HABITACION,NO,28.750677,-106.143264,Colón,7,6,10,Otoño,2015
89713,2015-10-06,99,99,ROBO A NEGOCIO,NO,28.745478,-106.161354,Colón,6,6,10,Otoño,2015
85432,2015-10-06,99,99,ROBO A CASA HABITACION,NO,28.612052,-106.056918,Zapata,76,6,10,Otoño,2015
94619,2015-10-06,99,99,ROBO A CASA HABITACION,NO,28.673998,-105.984724,Morelos,47,6,10,Otoño,2015
70339,2015-10-06,99,99,ROBO A CASA HABITACION,NO,28.575838,-106.035054,Morelos,59,6,10,Otoño,2015
95202,2015-10-06,99,99,ROBO A CASA HABITACION,NO,28.69233,-106.102782,Villa,20,6,10,Otoño,2015
96052,2015-10-06,99,99,ROBO A CASA HABITACION,NO,28.684544,-106.103529,Villa,20,6,10,Otoño,2015
70907,2015-10-06,99,99,ROBO A NEGOCIO,SI,28.609831,-106.06739,Zapata,75,6,10,Otoño,2015
82906,2015-10-06,99,99,ROBO A NEGOCIO,SI,28.718278,-106.09944,Colón,15,6,10,Otoño,2015
93501,2015-10-06,99,99,ROBO A CASA HABITACION,NO,28.683728,-106.134502,Villa,19,6,10,Otoño,2015
95226,2015-10-07,99,99,ROBO A NEGOCIO,NO,28.632298,-106.120833,Diana,31,7,10,Otoño,2015
88081,2015-10-07,99,99,ROBO A NEGOCIO,SI,28.633454,-106.068232,Ángel,41,7,10,Otoño,2015
134069C,2015-10-07,99,99,ROBO A CASA HABITACION,NO,28.649927,-106.093999,Diana,31,7,10,Otoño,2015
92751,2015-10-07,99,99,ROBO A CASA HABITACION,NO,28.625629,-106.046221,Zapata,72,7,10,Otoño,2015
93851,2015-10-07,99,99,ROBO A CASA HABITACION,NO,28.743848,-106.140722,Colón,7,7,10,Otoño,2015
63049,2015-10-07,99,99,ROBO A CASA HABITACION,NO,28.615283,-106.091175,Zapata,68,7,10,Otoño,2015
86752,2015-10-07,99,99,ROBO A CASA HABITACION,NO,28.782081,-106.167978,Colón,3,7,10,Otoño,2015
106057,2015-10-07,99,99,ROBO A CASA HABITACION,NO,28.587898,-106.015784,Morelos,61,7,10,Otoño,2015
69474,2015-10-07,99,99,ROBO A CASA HABITACION,NO,28.604871,-106.021194,Morelos,55,7,10,Otoño,2015
84168,2015-10-07,99,99,ROBO A NEGOCIO,SI,28.647088,-106.06526,Ángel,40,7,10,Otoño,2015
101778,2015-10-07,99,99,ROBO A CASA HABITACION,NO,28.735929,-106.164474,Colón,6,7,10,Otoño,2015
82743,2015-10-08,99,99,ROBO A CASA HABITACION,NO,28.638639,-106.068796,Ángel,39,8,10,Otoño,2015
99409,2015-10-08,99,99,ROBO A CASA HABITACION,NO,28.609861,-105.999559,Morelos,57,8,10,Otoño,2015
95567,2015-10-08,99,99,ROBO A NEGOCIO,NO,28.683583,-106.110714,Villa,19,8,10,Otoño,2015
90454,2015-10-08,99,99,ROBO A NEGOCIO,SI,28.71616,-106.150147,Colón,12,8,10,Otoño,2015
75202X,2015-10-08,99,99,ROBO A NEGOCIO,NO,28.690289,-106.112853,Villa,16,8,10,Otoño,2015
41110SP,2015-10-08,99,99,ROBO A CASA HABITACION,NO,28.673973,-106.092724,Villa,24,8,10,Otoño,2015
95306,2015-10-08,99,99,ROBO A CASA HABITACION,NO,28.641218,-106.080496,Villa,25,8,10,Otoño,2015
89804,2015-10-08,99,99,ROBO A CASA HABITACION,NO,28.731302,-106.133325,Colón,7,8,10,Otoño,2015
95881,2015-10-08,99,99,ROBO A CASA HABITACION,NO,28.619067,-106.037963,Zapata,77,8,10,Otoño,2015
77984,2015-10-08,99,99,ROBO A CASA HABITACION,NO,28.794096,-106.168726,Colón,1,8,10,Otoño,2015
78803X,2015-10-08,99,99,ROBO A CASA HABITACION,NO,28.655345,-106.072302,Villa,26,8,10,Otoño,2015
87531,2015-10-09,99,99,ROBO A NEGOCIO,NO,28.615227,-106.07218,Zapata,75,9,10,Otoño,2015
228630C,2015-10-09,99,99,ROBO DE VEHICULO,SI,28.678409,-106.097672,Villa,24,9,10,Otoño,2015
94153,2015-10-09,99,99,ROBO A CASA HABITACION,NO,28.647577,-106.092225,Diana,31,9,10,Otoño,2015
75463X,2015-10-09,99,99,ROBO A NEGOCIO,NO,28.621947,-106.110811,Diana,33,9,10,Otoño,2015
76753XX,2015-10-09,99,99,ROBO A CASA HABITACION,NO,28.720541,-106.160229,Colón,11,9,10,Otoño,2015
77986,2015-10-09,99,99,ROBO A CASA HABITACION,NO,28.780306,-106.167722,Colón,3,9,10,Otoño,2015
72798,2015-10-09,99,99,ROBO A CASA HABITACION,NO,28.634845,-106.104093,Diana,33,9,10,Otoño,2015
95126,2015-10-10,99,99,ROBO A CASA HABITACION,NO,28.660212,-105.944677,Morelos,48,10,10,Otoño,2015
73637,2015-10-10,99,99,ROBO A CASA HABITACION,NO,28.587318,-106.026832,Morelos,60,10,10,Otoño,2015
007557D,2015-10-10,99,99,ROBO A CASA HABITACION,NO,28.632477,-106.07078,Ángel,41,10,10,Otoño,2015
91903,2015-10-10,99,99,ROBO A CASA HABITACION,NO,28.736889,-106.126863,Colón,8,10,10,Otoño,2015
73956XX,2015-10-10,99,99,ROBO A NEGOCIO,NO,28.665298,-105.994446,Morelos,47,10,10,Otoño,2015
75010X,2015-10-10,99,99,ROBO DE VEHICULO,NO,28.673353,-106.102399,Villa,22,10,10,Otoño,2015
55847,2015-10-10,99,99,ROBO A CASA HABITACION,NO,28.6678,-106.09704,Villa,23,10,10,Otoño,2015
94719,2015-10-10,99,99,ROBO A CASA HABITACION,NO,28.649471,-105.964021,Morelos,54,10,10,Otoño,2015
96710,2015-10-10,99,99,ROBO A CASA HABITACION,NO,28.684847,-106.081681,Villa,24,10,10,Otoño,2015
91904,2015-10-10,99,99,ROBO A CASA HABITACION,NO,28.732681,-106.137866,Colón,7,10,10,Otoño,2015
94161,2015-10-10,99,99,ROBO A CASA HABITACION,NO,28.624748,-106.11037,Diana,33,10,10,Otoño,2015
64633X,2015-10-10,99,99,ROBO A CASA HABITACION,NO,28.779299,-106.17144,Colón,3,10,10,Otoño,2015
